Id,SalePrice
1461,123783.18613184436
1462,152631.27206163775
1463,183010.61648968057
1464,185004.8778966445
1465,193606.56525408773
1466,183675.00834102277
1467,169864.63797702309
1468,176506.8648752055
1469,181134.1779934877
1470,127639.23953779132
1471,202297.66545760367
1472,101482.24332919401
1473,105362.81963161798
1474,152614.50228842333
1475,124344.74320154042
1476,340811.9331938719
1477,254491.1486957207
1478,299084.94123014534
1479,295853.2161771287
1480,388487.51677429856
1481,304592.140624287
1482,207935.45245699212
1483,187750.91435344773
1484,177547.88973141153
1485,178212.26458659078
1486,198518.055906346
1487,302384.1769325106
1488,240109.5657090544
1489,200740.05636674413
1490,221043.6464140931
1491,197041.85819251506
1492,104032.36270085446
1493,178644.54934924305
1494,290463.26223887934
1495,281706.8146522488
1496,229628.2572556147
1497,185374.85006346746
1498,161338.4036016719
1499,160450.61438710956
1500,163674.38327173598
1501,169306.17110062356
1502,166019.29075462624
1503,257095.22036681618
1504,220972.2918304047
1505,220891.43710941862
1506,180878.3098674538
1507,235878.48902931728
1508,191817.6831196839
1509,157077.61775970642
1510,148907.00737314092
1511,149308.67604514238
1512,172350.94147028224
1513,149429.9360573744
1514,149905.04622520684
1515,181450.92311819392
1516,154064.611172523
1517,149821.7133245658
1518,142709.73184655982
1519,223717.14771768046
1520,138078.51604638083
1521,140958.2909004092
1522,163538.99590811785
1523,119101.64727385307
1524,122704.20945543674
1525,126894.06064282008
1526,126177.0495249383
1527,111029.92014909007
1528,126386.06605607748
1529,140795.80748342615
1530,164190.16320163655
1531,134735.266884142
1532,104917.17331638034
1533,140423.6712821881
1534,118996.19952374161
1535,149925.49331035855
1536,121365.8647496372
1537,100718.95040327504
1538,144305.64609159445
1539,177137.64576853503
1540,124314.44179847502
1541,140495.6230432444
1542,136906.8456136368
1543,170884.87783280681
1544,90723.05759684274
1545,107737.6390829581
1546,123481.10437647522
1547,134599.46814937645
1548,125671.46036441455
1549,111863.80881840401
1550,138362.88289540992
1551,123702.58507716464
1552,145763.64828745107
1553,135299.3066512396
1554,115346.84092764984
1555,163584.69855093767
1556,102655.12093651693
1557,121074.8838548682
1558,106616.49601174847
1559,113002.028201249
1560,140282.50223782493
1561,148977.22610782395
1562,127885.00608385194
1563,124147.27036042715
1564,164891.12312372806
1565,153075.8797620129
1566,203319.19138864326
1567,95564.03240891693
1568,214038.71186032193
1569,154688.63060330442
1570,137800.99559394148
1571,128519.4212999013
1572,143909.84198716035
1573,226472.08080645368
1574,136681.16307032475
1575,204382.9423679353
1576,224636.86304460856
1577,193511.77722106894
1578,147418.0269809424
1579,142389.07890150536
1580,191703.21251522924
1581,138460.91923399706
1582,127105.40628229135
1583,303577.0276446847
1584,233460.4947330877
1585,146001.0268050541
1586,92809.68132660454
1587,113171.95524064013
1588,143199.6766285212
1589,110085.18003512458
1590,135179.4312417861
1591,103313.43348970958
1592,131263.65153295614
1593,120157.75328193708
1594,123486.43039916594
1595,130197.31816216122
1596,202250.87136746198
1597,168337.1489816622
1598,179662.83310367985
1599,160970.39617346018
1600,176116.83069989274
1601,88041.4869623397
1602,116259.82872282666
1603,101794.09840275746
1604,264961.69127465505
1605,239216.4126965981
1606,161263.97141087276
1607,167317.3742220006
1608,213827.426581516
1609,190942.77056292153
1610,163491.2173387138
1611,147995.00595887942
1612,191288.73654348354
