Id,SalePrice
1461,127607.82105309048
1462,151622.56494844225
1463,189524.9436065633
1464,185184.87775214243
1465,192233.72175375186
1466,180787.81440924926
1467,175280.4229552772
1468,171076.8581654619
1469,177199.29687130766
1470,129413.98463926399
1471,208840.33011551242
1472,96724.16502564841
1473,93473.50490133799
1474,152200.1121189554
1475,115054.6833221593
1476,356317.8743263804
1477,243278.44340877
1478,298144.1365270339
1479,267673.19643422024
1480,486477.7318873965
1481,316872.3218437374
1482,200383.9217538158
1483,180802.27120721474
1484,170224.6214845976
1485,171275.97302668315
1486,194074.1154345545
1487,333554.0512124881
1488,234017.26484872538
1489,205622.80642199595
1490,228032.26292013784
1491,193405.0111664776
1492,97276.04443073028
1493,188327.1759423717
1494,293489.18709755654
1495,293209.45375874994
1496,243707.01241914224
1497,181504.7303232219
1498,159827.9625377225
1499,159295.28595759757
1500,155174.31995944525
1501,170858.55959003128
1502,158296.32867142945
1503,278417.34921111545
1504,234241.53278311167
1505,229680.82163219908
1506,185975.29674343427
1507,263935.80941477
1508,199875.41664544342
1509,161447.97400793532
1510,147131.79785622316
1511,147608.27400624298
1512,168979.6960166973
1513,142321.09731269802
1514,152875.80001944862
1515,195887.8318065511
1516,150086.36307336896
1517,146301.32780052998
1518,131148.49010718826
1519,228418.1816774472
1520,138235.8591539745
1521,139211.99610951106
1522,169270.38754097847
1523,115463.00317985803
1524,119277.99657730453
1525,124116.02409835342
1526,123988.9486322232
1527,112277.75099953369
1528,134439.7940781374
1529,147608.63912027277
1530,162106.78178523935
1531,116789.56924495222
1532,98384.58847302961
1533,140312.28987652122
1534,116150.56026104298
1535,149924.60028145718
1536,111582.44338850693
1537,76800.04566244327
1538,149192.95439494684
1539,190292.6638468303
1540,95308.1167394026
1541,143636.18501776867
1542,136018.1758829861
1543,192017.27859052303
1544,82734.78796786054
1545,106532.73741371348
1546,123188.21693929123
1547,133317.8384424625
1548,126278.38479399514
1549,104276.35671483167
1550,132661.51965316592
1551,114780.010878241
1552,142173.30624206347
1553,136291.5394807549
1554,115044.5049677302
1555,169996.14969467567
1556,82185.5440000344
1557,103585.14970253651
1558,98451.29622818687
1559,85457.11131396773
1560,136314.14809303853
1561,120012.44448453136
1562,128605.34942017026
1563,124907.62832149855
1564,167940.90724818
1565,156443.82700063195
1566,253471.53394699923
1567,78957.44070142423
1568,224253.42656322263
1569,139226.73164833547
1570,134587.5609430278
1571,126766.26772254272
1572,148078.16884657205
1573,260259.5673095369
1574,108805.0502834124
1575,228709.18241290384
1576,233919.63514012616
1577,198017.248576998
1578,145161.77586582417
1579,140382.3257890759
1580,190997.29007563714
1581,143021.1604803123
1582,128603.16069725904
1583,333993.49692819896
1584,231693.2887278432
1585,143157.8463689775
1586,70740.93661267112
1587,102237.55815818456
1588,150560.8549902574
1589,90240.44647329353
1590,135828.01982944983
1591,97774.08871669909
1592,133219.18028632874
1593,122888.87931163955
1594,124774.6038317203
1595,120651.5395970835
1596,250277.39241943136
1597,176601.40626950152
1598,188275.9293690965
1599,179648.36779980565
1600,176570.0043249037
1601,68464.42571206152
1602,118793.75483964672
1603,76016.67278558467
1604,288713.6720038993
1605,239397.35849052604
1606,167232.32558019282
1607,161036.16238554762
1608,210238.72346491375
1609,190856.70350900342
1610,158050.67741816433
1611,151015.293991603
1612,175485.02012892556
1613,177102.6877079733
1614,120982.70927076151
1615,81997.9190191485
1616,72176.83188683166
1617,87303.85448571004
1618,124709.02587148285
1619,139626.23360825522
1620,166911.7081497544
1621,136251.36825863557
1622,144834.16071757057
1623,288685.24728362984
1624,225207.97986058355
1625,123482.3510313715
1626,168931.57490099288
1627,188134.46872790167
1628,269420.4645142641
1629,178335.7908898551
1630,349041.70408576605
1631,198936.27119847212
1632,234185.15201861324
1633,166949.0799131867
1634,186320.79173351786
1635,181385.02835429873
1636,162714.1998133998
1637,195182.75364241985
1638,197465.8721809698
1639,183795.7742028207
1640,261273.78394300246
1641,180138.67903061735
1642,231036.68757667425
1643,225546.6285988564
1644,229237.67884614173
1645,200280.14016334194
1646,157242.933962162
1647,159369.21402955608
1648,139758.4571593748
1649,138342.55469806973
1650,120619.3868560732
1651,123638.19230711146
1652,96466.2063918238
1653,95490.14872702496
1654,151140.74246954688
1655,141283.18503297554
1656,151213.03000629586
1657,150260.46199730336
1658,151959.78574437127
1659,123496.68448897138
1660,156654.16946425312
1661,474703.98206740856
1662,369325.50000950496
1663,401154.2265573624
1664,405909.8289508959
1665,310317.7532385227
1666,321220.7070313894
1667,345735.25333180145
1668,330225.81886488845
1669,289194.8799187446
1670,341052.6864195866
1671,271417.20400846313
1672,424582.05100695975
1673,297672.36581378384
1674,244826.30675584177
1675,192397.62105102208
1676,194826.1798551603
1677,209064.36265972166
1678,470324.48265717103
1679,408271.11695999483
1680,329535.8414677493
1681,246462.63412418883
1682,297464.0510330955
1683,184946.90003092805
1684,175464.6731418634
1685,173704.845698078
1686,173282.28123835343
1687,166657.85603846327
1688,185432.2181170561
1689,188157.32245780906
1690,189350.63524981067
1691,179215.53106724794
1692,252825.14014984923
1693,168352.76667048258
1694,182687.36453081426
1695,164901.41147464782
1696,272536.7238970079
1697,164322.63124777918
1698,340933.41917138826
1699,363572.0029672472
1700,254411.1133089969
1701,267233.02411853283
1702,258963.33904270956
1703,259389.74261551246
1704,289390.1754427932
1705,232705.1042733354
1706,427521.9840690758
1707,219937.97001594226
1708,211517.20717378633
1709,255307.96756863268
1710,229731.6541818342
1711,252663.973300292
1712,250433.50547031767
1713,285909.0422734595
1714,228002.12546174307
1715,201603.546414632
1716,180104.97845949544
